SeqCluster,Prot_AC,score,RecName
CK_00045301,P84786,0.996399998664856,Ribosome-inactivating protein charybdin;
CK_00057416,P53182,0.8410594200377943,Putative uncharacterized protein YGL041C;
CK_00000064,A5GR64,0.9991000294685364,Cell division protein SepF 
CK_00000266,Q0IDJ2,0.9998999834060668,NAD(P)H-quinone oxidoreductase subunit J 
CK_00000661,Q7V2F9,1.0,Ribosome-recycling factor 
CK_00001118,Q3AZM2,0.9993000030517578,ATP synthase subunit delta 
CK_00002371,Q1QVR0,0.9961000084877014,Xanthine-guanine phosphoribosyltransferase 
CK_00008002,Q7VDN2,0.998199999332428,R-phycoerythrin subunit beta;
CK_00035379,Q8K459,0.8853925185990335,Peroxisomal testis-specific protein 1;
CK_00041165,Q6FRX6,0.9958000183105468,SWR1-complex protein 7;
CK_00048265,B1WVN5,0.9965000152587892,Pentapeptide repeat protein Rfr32 
CK_00000517,Q7U4I1,0.9994999766349792,Adenylate kinase 
CK_00001220,Q31C67,0.9994999766349792,Guanylate kinase 
CK_00001397,Q7V2Z2,0.9987999796867372,Phycoerythrobilin lyase CpeS;
CK_00007131,Q55854,0.9965000152587892,Regulatory protein CysR homolog;
CK_00051338,Q6FIK6,0.995199978351593,Ceramide synthase subunit LIP1;
CK_00056353,O96614,0.8327264511352155,Sericin-1;
CK_00057631,B3EWW8,0.8197219935114575,Cupiennin-6d 
CK_00000626,Q9X7I4,0.996999979019165,Photosystem I reaction center subunit III;
CK_00000654,P58733,0.9976999759674072,Inorganic pyrophosphatase 
CK_00008004,Q08087,0.9983999729156494,C-phycoerythrin class 1 subunit beta;
CK_00009101,Q93SW8,0.9976000189781188,Cytochrome b6-f complex iron-sulfur subunit 2 
CK_00033181,Q55027,0.9958000183105468,Probable chromate transport protein;
CK_00047172,Q8K459,0.860330731871862,Peroxisomal testis-specific protein 1;
CK_00001030,A3PDZ6,0.9998000264167786,Photosystem I assembly protein Ycf4 
CK_00004201,A1STA5,0.9954000115394592,Negative modulator of initiation of replication 
CK_00004892,P0DUF7,0.9972000122070312,BREX protein BrxB 
CK_00008234,P37588,0.9973999857902528,Flagellar biosynthetic protein FliV;
CK_00033187,P27369,0.9962000250816344,Regulatory protein CysR;
CK_00041823,P44214,0.997099995613098,Uncharacterized protein HI_1487;
CK_00001103,Q8DGJ7,0.9983999729156494,Bifunctional protein PyrR 
CK_00003959,P44171,0.9961000084877014,Uncharacterized protein HI_1386;
CK_00033445,Q3AKB1,0.9972000122070312,Phycocyanobilin:ferredoxin oxidoreductase 
CK_00051316,P25217,0.9955999851226808,Type II restriction enzyme BsuFI 
CK_00057627,Q8RY97,0.9966999888420104,Protein HEAT-INDUCED TAS1 TARGET 5 
CK_00000343,Q0IE51,0.9998000264167786,Elongation factor P 
CK_00002852,P25743,0.9955000281333924,UPF0056 membrane protein YhcE;
CK_00038172,P55734,0.9959999918937684,Inner membrane protein YgaP;
CK_00047201,Q9CND9,0.996399998664856,UPF0275 protein PM0493;
CK_00000689,Q7U5K9,0.9995999932289124,Small ribosomal subunit protein uS4 
CK_00000835,P72793,0.9973999857902528,Protoporphyrinogen IX oxidase 
CK_00003648,A8AVK0,0.9976999759674072,Protein LemA;
CK_00054873,P0ADW2,0.9955999851226808,Lipopolysaccharide export system protein LptC 
CK_00000120,Q1XDU2,0.9950000047683716,Allophycocyanin alpha-B chain;
CK_00000751,Q0IBC2,0.9998000264167786,Recombination protein RecR 
CK_00001204,P0A9A4,0.9961000084877014,Bacterial non-heme ferritin-like protein;
CK_00002137,P48636,0.9973999857902528,Cytokinin riboside 5'-monophosphate phosphoribohydrolase 
CK_00034392,Q7MRV3,0.9958000183105468,N(2)-fixation sustaining protein CowN 
CK_00000075,Q3AI95,0.9980999827384948,Imidazole glycerol phosphate synthase subunit HisH 
CK_00000255,Q3AN25,0.9998000264167786,Orotate phosphoribosyltransferase 
CK_00000311,A2BTL8,1.0,Translation initiation factor IF-3 
CK_00000471,P35088,0.9962000250816344,Thiol:disulfide interchange protein TxlA;
CK_00000488,A5GIN4,0.9988999962806702,Ribonuclease HII 
CK_00006809,P22319,0.9965999722480774,NAD-reducing hydrogenase HoxS subunit delta;
CK_00052625,M5A8F1,0.9951000213623048,Suppressyn;
CK_00055794,B0RVC5,0.998199999332428,Potassium-transporting ATPase KdpC subunit 
CK_00000202,Q3B009,0.9991000294685364,Shikimate kinase 
CK_00035119,P80555,0.9958999752998352,Allophycocyanin subunit alpha 1;
CK_00056796,D4AK45,0.9955000281333924,Chanoclavine-I dehydrogenase easD 
CK_00001300,C5E3I1,0.9950000047683716,Nucleolar protein SWM2;
CK_00001837,O84588,0.9965000152587892,Protein CT_584;
CK_00035946,Q92I93,0.9973999857902528,GTP cyclohydrolase 1 
CK_00036816,B3QB33,0.9954000115394592,Nitrogenase-stabilizing/protective protein NifW 
CK_00039964,P0ADM8,0.9962000250816344,Uncharacterized protein YieE;
CK_00052345,H1AAP2,0.9972000122070312,Carbonyl sulfide hydrolase 
CK_00057363,Q8XVK1,0.9959999918937684,Cell division protein ZapD 
CK_00000470,A3DNG5,0.9972000122070312,dCTP deaminase 
CK_00008108,Q9RXX6,0.9977999925613404,dITP/XTP pyrophosphatase 
CK_00034415,Q8DF92,0.9955999851226808,Sigma factor-binding protein Crl 
CK_00057169,P44521,0.9966999888420104,Glutathione S-transferase;
CK_00006740,Q93Z51,0.8112230730099199,Probable inactive nicotinamidase At3g16190 
CK_00041497,P40893,0.9958999752998352,Regulation of enolase protein 1;
CK_00057648,Q9XCW3,0.9980999827384948,"dTDP-4-amino-4', '6-dideoxy-D-glucose acyltransferase;"
CK_00000443,Q7VE08,1.0,Endoribonuclease YbeY 
CK_00000642,P44529,0.998199999332428,Inorganic pyrophosphatase 
CK_00001037,Q9RVE7,0.9984999895095824,Ribosome hibernation promotion factor 
CK_00001629,P58652,0.9961000084877014,Adenosylcobalamin/alpha-ribazole phosphatase;
CK_00002789,P58664,0.9951000213623048,Uncharacterized response regulatory protein YgeK;
CK_00051324,Q0I370,0.9958999752998352,UPF0263 protein HS_0995 
CK_00000167,P56876,0.995199978351593,Alkyl hydroperoxide reductase C;
CK_00001305,Q9HU21,0.9957000017166138,"dTDP-4-dehydrorhamnose 3', '5-epimerase "
CK_00001885,P0AET6,0.8131972206900215,Protein HdeD;
CK_00035509,O31981,0.9950000047683716,SPbeta prophage-derived uncharacterized protein YomD;
CK_00036049,A0A0R4I987,0.9962999820709229,Immunity protein CdiI-YPIII 
CK_00046211,Q9FI46,0.9950000047683716,"Chromophore lyase CRL', ' chloroplastic;"
CK_00055760,Q52278,0.9954000115394592,Protein KleA;
CK_00001393,Q02426,0.998199999332428,Chromophore lyase CpcT/CpeT 
CK_00008037,Q5L8L6,0.9968000054359436,ATP-dependent Clp protease proteolytic subunit 
CK_00037561,A5PN52,0.9962000250816344,Cilia- and flagella-associated protein HOATZ 
CK_00047133,Q8K459,0.8255385315985109,Peroxisomal testis-specific protein 1;
CK_00000441,Q1XDC5,0.9979000091552734,Anthranilate synthase component 2;
CK_00001827,P50677,0.9986000061035156,Cytochrome c oxidase subunit 3;
CK_00005346,Q6FV72,0.9962000250816344,EKC/KEOPS complex subunit CGI121;
CK_00042518,Q10317,0.9962999820709229,Mediator of RNA polymerase II transcription subunit 20;
CK_00055985,D2CSU5,0.9958000183105468,Chorismate mutase 2 
CK_00000238,B1X496,0.9990000128746032,"NAD(P)H-quinone oxidoreductase subunit 6', ' organellar chromatophore;"
CK_00000501,A2BYP5,1.0,Photosystem I reaction center subunit XI 
CK_00001824,P77968,0.9991999864578248,Superoxide dismutase [Fe];
CK_00033440,P0DUF7,0.995299994945526,BREX protein BrxB 
CK_00033852,P42301,0.995299994945526,Uncharacterized protein YxiI;
CK_00001390,Q55854,0.9955000281333924,Regulatory protein CysR homolog;
CK_00009109,Q8YLF9,0.9973999857902528,Phycocyanobilin lyase CpcT;
CK_00052161,Q09677,0.9975000023841858,Uncharacterized protein C5H10.05c;
CK_00056725,B1WVN5,0.9957000017166138,Pentapeptide repeat protein Rfr32 
CK_00000006,Q3ZJ12,0.9980000257492064,ATP-dependent Clp protease proteolytic subunit 
CK_00000187,Q0I7A5,0.9991999864578248,Peptide deformylase 
CK_00000260,A2BUR2,1.0,Imidazoleglycerol-phosphate dehydratase 
CK_00001364,Q3AVR7,1.0,Urease accessory protein UreG 
CK_00006859,Q55233,0.9979000091552734,Protein DrgA;
CK_00033153,P0AEV8,0.9955999851226808,Formate hydrogenlyase maturation protein HycH;
CK_00001326,P31525,0.9955999851226808,Uncharacterized protein SYNPCC7002_A1590;
CK_00002245,B1MD42,0.9961000084877014,Flavin-dependent thymidylate synthase 
CK_00002275,O83479,0.996399998664856,Uncharacterized protein TP_0466;
CK_00005399,A4W6K4,0.9954000115394592,Cell division protein ZapD 
CK_00005546,A1B1I1,0.9976000189781188,Leucyl/phenylalanyl-tRNA--protein transferase 
CK_00051397,G3XD01,0.9976000189781188,"UDP-2-acetamido-3-amino-2', '3-dideoxy-D-glucuronate N-acetyltransferase;"
CK_00001072,Q3AZD7,0.9994000196456908,Glycerol-3-phosphate acyltransferase 
CK_00001528,A8HTM2,0.9983999729156494,Phycocyanobilin lyase subunit CpcS;
CK_00002004,Q7VSE8,0.882286832263155,Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ 
CK_00006868,O83443,0.996999979019165,V-type ATP synthase subunit D 1;
CK_00034335,P25015,0.9959999918937684,UPF0460 protein in nifX 3'region;
CK_00000738,B5EJ91,0.9973999857902528,LexA repressor 
CK_00001053,Q7V016,0.9983999729156494,Ribosomal RNA small subunit methyltransferase G 
CK_00045322,P0DUF7,0.9976999759674072,BREX protein BrxB 
CK_00048442,Q7V0U3,0.9990000128746032,Nucleoside triphosphate pyrophosphatase 
CK_00052830,Q9USN2,0.997099995613098,UPF0652 protein C16A11.03c;
CK_00000247,Q92GH6,0.9957000017166138,Uncharacterized hydrolase RC1147;
CK_00000767,P72660,0.9958999752998352,Probable signal peptidase I-1;
CK_00039744,Q6E7F2,0.9951000213623048,dTDP-4-dehydro-6-deoxyglucose reductase;
CK_00051454,P76001,0.9955000281333924,Uncharacterized protein YcgJ;
CK_00054384,Q31DD4,0.9997000098228456,Dephospho-CoA kinase 
CK_00000223,Q59188,0.9951000213623048,1-acyl-sn-glycerol-3-phosphate acyltransferase;
CK_00000464,Q0IDC6,0.9993000030517578,Peptidyl-tRNA hydrolase 
CK_00000613,P50677,0.9972000122070312,Cytochrome c oxidase subunit 3;
CK_00001402,Q6D1G1,0.9987000226974488,Methylthioribulose-1-phosphate dehydratase 
CK_00001571,P29300,0.9976000189781188,Uncharacterized phycocyanin operon protein Z;
CK_00008428,Q97TR7,0.9951000213623048,Uncharacterized isochorismatase family protein CA_P0030;
CK_00036062,Q1ECV8,0.9958000183105468,"Tumor necrosis factor', ' alpha-induced protein 8-like protein 2 A;"
CK_00050339,Q6BQ83,0.9959999918937684,Large ribosomal subunit protein mL67 
CK_00050361,Q45345,0.9972000122070312,Urease accessory protein UreF 
CK_00053427,A8IC17,0.995199978351593,UPF0262 protein AZC_3148 
CK_00000402,Q55909,0.8218524463980579,TVP38/TMEM64 family membrane protein slr0305;
CK_00000461,B6YRN2,0.996399998664856,3-isopropylmalate dehydratase small subunit 
CK_00000519,A8G745,0.9998999834060668,Small ribosomal subunit protein uS5 
CK_00009073,P74625,0.9966999888420104,Photosystem I-associated linker protein CpcL 
CK_00038708,P44004,0.9962000250816344,Uncharacterized protein HI_0488;
CK_00039431,B7VKR6,0.9958000183105468,Probable Fe(2+)-trafficking protein 
CK_00001547,Q02184,0.9959999918937684,Bilin biosynthesis protein RpcE;
CK_00009070,Q9S4H8,0.998199999332428,Imidazole glycerol phosphate synthase subunit HisH;
CK_00042862,P31850,0.995199978351593,Tabtoxin biosynthesis enzyme;
CK_00052648,Q92HW0,0.9955000281333924,Uncharacterized protein RC0660;
CK_00057187,P9WGM5,0.9955999851226808,Probable transcriptional regulatory protein NarL;
CK_00000473,A2BP39,0.9994999766349792,tRNA (guanine-N(7)-)-methyltransferase 
CK_00003678,Q03705,0.9958000183105468,EKC/KEOPS complex subunit CGI121;
CK_00003802,Q53212,0.9972000122070312,Peroxiredoxin y4vD;
CK_00006428,P47362,0.9961000084877014,Uncharacterized protein MG116;
CK_00039307,P9WJ12,0.9955000281333924,Toxin MT2730;
CK_00043097,Q52281,0.9954000115394592,Protein KleF;
CK_00044790,P68588,0.9968000054359436,Protein PsaE;
CK_00052465,Q56464,0.9958999752998352,Methylamine utilization protein MauJ;
CK_00057608,Q8VHZ5,0.995299994945526,DNA damage-inducible transcript 4-like protein;
CK_00000027,Q0IDG4,0.9991999864578248,dITP/XTP pyrophosphatase 
CK_00000468,P29283,0.9987000226974488,Global nitrogen regulator;
CK_00001983,P50038,0.996999979019165,Phycocyanobilin lyase subunit beta;
CK_00003702,O28865,0.9961000084877014,Uncharacterized protein AF_1407;
CK_00005178,P46054,0.9957000017166138,Nitrogenase-stabilizing/protective protein NifW 2;
CK_00008038,Q5L8L6,0.997099995613098,ATP-dependent Clp protease proteolytic subunit 
CK_00008778,Q10317,0.995199978351593,Mediator of RNA polymerase II transcription subunit 20;
CK_00033611,P71785,0.9954000115394592,Putative methyltransferase Rv1506c 
CK_00047061,B8Y7Y5,0.9951000213623048,INO80 complex subunit 5;
CK_00000357,Q5N1J7,0.996999979019165,Transcription antitermination protein NusB 
CK_00000533,Q3AMN1,1.0,Large ribosomal subunit protein uL4 
CK_00000961,P74511,0.9983000159263612,Thylakoid membrane protein slr1949;
CK_00001043,P52056,0.8052835622047709,Pyridoxal phosphate homeostasis protein 
CK_00002925,Q6E2Z6,0.996999979019165,1-Cys peroxiredoxin;
CK_00000382,P74653,0.9962999820709229,Phytol kinase 
CK_00001757,Q02188,0.9986000061035156,Chromophore lyase CpcS/CpeS 
CK_00003704,O68946,0.9958000183105468,Nitrogenase iron-iron protein delta chain;
CK_00043314,Q8K459,0.8469479839344025,Peroxisomal testis-specific protein 1;
CK_00055907,Q6BQ83,0.9955999851226808,Large ribosomal subunit protein mL67 
CK_00000454,Q07Y94,0.9983999729156494,Adenylyl-sulfate kinase 
CK_00001036,Q3AI29,0.998199999332428,Octanoyltransferase 
CK_00001152,O87952,0.996999979019165,Ktr system potassium uptake protein A;
CK_00001568,P54163,0.9950000047683716,Probable queuosine precursor transporter 
CK_00039092,P0DUF6,0.9965999722480774,BREX protein BrxA 
CK_00045654,O31964,0.995199978351593,SPbeta prophage-derived uncharacterized protein YomT;
CK_00000534,A5GIU5,0.9995999932289124,Large ribosomal subunit protein uL3 
CK_00000802,Q3AJN7,0.9990000128746032,Protein Thf1 
CK_00000954,Q7VD22,1.0,ATP phosphoribosyltransferase 
CK_00001606,Q55854,0.9966999888420104,Regulatory protein CysR homolog;
CK_00034028,P42030,0.9951000213623048,Uncharacterized 10.1 kDa protein in ndhA-ndhI intergenic region;
CK_00045476,Q07758,0.9950000047683716,Nodulation protein S;
CK_00051322,P13459,0.995199978351593,Protein virC1;
CK_00054116,P94139,0.9976000189781188,Cobalt-zinc-cadmium resistance protein CzcN;
CK_00000200,Q8K9A3,0.9958000183105468,5-amino-6-(5-phosphoribosylamino)uracil reductase;
CK_00000218,Q7V4G2,1.0,Thymidylate kinase 
CK_00001246,Q15JF8,0.9957000017166138,Validoxylamine A 7'-phosphate phosphatase 
CK_00041612,Q9RMV2,0.9961000084877014,Uncharacterized protein pXO2-83/BXB0113/GBAA_pXO2_0113;
CK_00000577,Q7V2X8,0.9976999759674072,Probable septum site-determining protein MinC 
CK_00000890,A5GTG7,1.0,Elongation factor Ts 
CK_00000920,O83754,0.9965000152587892,Endonuclease III 
CK_00001706,Q5RFU5,0.9961000084877014,Cyanocobalamin reductase / alkylcobalamin dealkylase;
CK_00034701,P52876,0.9955999851226808,GDT1-like protein sll0615;
CK_00057370,Q9ZPR0,0.9958999752998352,"Ubiquinone biosynthesis protein COQ4 homolog', ' mitochondrial "
CK_00000239,A5GP51,0.9998000264167786,NAD(P)H-quinone oxidoreductase subunit I 
CK_00000672,Q8F495,0.996999979019165,N-(5'-phosphoribosyl)anthranilate isomerase 
CK_00000963,Q54MI6,0.9955000281333924,TIP41-like protein;
CK_00001050,Q1MR97,0.9950000047683716,ATP-dependent dethiobiotin synthetase BioD 
CK_00005756,Q9RYZ2,0.9965000152587892,Uncharacterized protein DR_A0161;
CK_00050742,Q8K459,0.8248572711150359,Peroxisomal testis-specific protein 1;
CK_00053424,P77206,0.9965000152587892,UPF0380 protein YafZ;
CK_00000302,Q55705,0.9958999752998352,Uncharacterized membrane protein slr0232;
CK_00001867,P08066,0.9951000213623048,Succinate dehydrogenase iron-sulfur subunit;
CK_00008036,P74466,0.9990000128746032,Putative ATP-dependent Clp protease proteolytic subunit-like;
CK_00009172,Q44116,0.9965999722480774,Phycobilisome maturation protein;
CK_00018923,A0A1B0GTD5,0.9959999918937684,Sperm microtubule inner protein 11 
CK_00037477,A7GZL7,0.9955999851226808,UPF0763 protein Ccur92_13550 
CK_00000795,Q9Z5E9,0.8122685616714378,Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE;
CK_00000975,Q31B97,0.9998999834060668,Phosphoribosylformylglycinamidine synthase subunit PurQ 
CK_00001272,P21158,0.8350942318332102,C-signal 
CK_00001755,Q46JR2,1.0,PKHD-type hydroxylase PMN2A_0775 
CK_00002708,I6YBX3,0.8370568803531171,Pentapeptide repeat protein MfpA 
CK_00006876,O84697,0.9968000054359436,UPF0111 protein CT_691;
CK_00043606,O28865,0.9951000213623048,Uncharacterized protein AF_1407;
CK_00052570,Q55705,0.9958000183105468,Uncharacterized membrane protein slr0232;
CK_00053510,A5UQS9,0.9983999729156494,Cobalt transport protein CbiM 
CK_00056853,Q7V959,0.9975000023841858,Imidazole glycerol phosphate synthase subunit HisH 1;
CK_00057142,A2C3W6,0.9983000159263612,PKHD-type hydroxylase NATL1_16191 
CK_00000425,P36265,0.9979000091552734,Transcription termination/antitermination protein NusG 
CK_00000612,Q01993,0.9969000220298768,Riboflavin synthase;
CK_00000942,Q7U635,0.9994000196456908,Histidine biosynthesis bifunctional protein HisIE 
CK_00001585,Q55423,0.9955000281333924,Uncharacterized methyltransferase sll0829;
CK_00006002,P17976,0.995199978351593,Protein PsiA;
CK_00037510,P64610,0.9965000152587892,Uncharacterized protein YrbL;
CK_00047969,Q4QHN2,0.9968000054359436,"Ubiquinone biosynthesis protein COQ4 homolog', ' mitochondrial "
CK_00000388,P45097,0.9969000220298768,7-carboxy-7-deazaguanine synthase 
CK_00000696,O51081,0.9973999857902528,tRNA (guanosine(18)-2'-O)-methyltransferase 
CK_00000790,A9B9X1,1.0,Holliday junction branch migration complex subunit RuvA 
CK_00007061,Q6G6F2,0.9954000115394592,Putative NAD(P)H nitroreductase SAS2409;
CK_00001038,Q4JSV3,0.9965000152587892,Deoxyribose-phosphate aldolase 
CK_00002060,Q2RXI1,0.996399998664856,5-methylthioribulose-1-phosphate/5-deoxyribulose-1-phosphate aldolase 
CK_00057661,Q9PL67,0.9955000281333924,UPF0056 membrane protein TC_0241;
CK_00000320,P74304,0.9965000152587892,Cobalt-precorrin-8 methylmutase;
CK_00007665,Q6DJ71,0.9958999752998352,Arpin;
CK_00044602,B7UI22,0.9965999722480774,Cysteine S-methyltransferase NleE 
CK_00049338,A0A0S0FTT9,0.9959999918937684,Chorismate mutase 
CK_00000387,Q0I671,0.9998999834060668,7-cyano-7-deazaguanine synthase 
CK_00041318,O96614,0.8354565930112834,Sericin-1;
CK_00042486,Q7DBF7,0.9955000281333924,GDP-perosamine N-acetyltransferase 
CK_00057100,Q3AKB1,0.996399998664856,Phycocyanobilin:ferredoxin oxidoreductase 
CK_00000879,P0AG10,0.9977999925613404,Ribulose-phosphate 3-epimerase 
CK_00005648,A9I1I9,0.9958999752998352,Cell division protein ZapD 
CK_00054626,Q9P7J3,0.9954000115394592,EKC/KEOPS complex subunit cgi121;
CK_00057247,Q722M0,0.9959999918937684,Motility gene repressor MogR;
CK_00001363,A3PCN6,0.9998000264167786,Urease accessory protein UreF 
CK_00001411,Q5N1J0,0.9980999827384948,Putative N-acetylmannosamine-6-phosphate 2-epimerase 
CK_00008063,O34979,0.9962999820709229,Uncharacterized ABC transporter ATP-binding protein YvrO;
CK_00009134,Q1IKM7,0.9962999820709229,Lipoprotein-releasing system ATP-binding protein LolD 
CK_00039523,Q5JBG6,0.9957000017166138,O-antigen biosynthesis glycosyltransferase WbnI 
CK_00047087,Q0P8S7,0.9957000017166138,"CMP-N', ""N'-diacetyllegionaminic acid synthase;"
CK_00056753,Q9I0I1,0.9968000054359436,Response regulator protein CarR 
CK_00056859,P28835,0.9975000023841858,Probable transcriptional regulator ycf27;
CK_00035023,P84786,0.9961000084877014,Ribosome-inactivating protein charybdin;
CK_00036559,Q9V8F3,0.996999979019165,Protein GSKIP homolog;
CK_00039688,O32209,0.9966999888420104,Putative molybdenum transport system permease protein YvgM;
CK_00044076,O34834,0.995299994945526,SPbeta prophage-derived uncharacterized protein YoqC;
